W 360 x 410 x 382;416;406;29.8;48;15;;;;;;487.1;382;141300;6794;7965;17.03;126;53620;2641;4031;10.49;143.4;3326;18.13;
W 360 x 410 x 421;425;409;32.8;52.6;15;;;;;;537.1;421;159600;7510;8880;17.24;139.9;60080;2938;4489;10.58;155.6;4398;20.8;
W 360 x 410 x 463;435;412;35.8;57.4;15;;;;;;589.5;463;180200;8283;9878;17.48;154.3;67040;3254;4978;10.66;168.2;5735;23.85;
W 360 x 410 x 509;446;416;39.1;62.7;15;;;;;;649;509;204500;9172;11030;17.75;170.6;75400;3625;5552;10.78;182.1;7513;27.63;
W 360 x 410 x 551;455;418;42;67.6;15;;;;;;701.4;551;226100;9939;12050;17.95;184.9;82490;3947;6051;10.85;194.8;9410;30.87;
W 360 x 410 x 592;465;421;45;72.3;15;;;;;;754.9;592;250200;10760;13140;18.2;200.3;90170;4284;6574;10.93;207.2;11560;34.67;
W 360 x 410 x 634;474;424;47.6;77.1;15;;;;;;808;634;274200;11570;14220;18.42;214;98250;4634;7117;11.03;219.4;14020;38.57;
W 360 x 410 x 677;483;428;51.2;81.5;15;;;;;;863.4;677;299500;12400;15350;18.62;231.9;106900;4994;7680;11.13;231.8;16790;42.92;
W 360 x 410 x 744;498;432;55.6;88.9;15;;;;;;948.1;744;342100;13740;17170;19;256.1;119900;5552;8549;11.25;251;21840;49.98;
W 360 x 410 x 818;514;437;60.5;97;15;;;;;;1043;818;392200;15260;19260;19.39;283.3;135500;6203;9561;11.4;272.1;28510;58.65;
W 360 x 410 x 900;531;442;65.9;106;15;;;;;;1149;900;450200;16960;21620;19.79;313.8;153300;6938;10710;11.55;295.5;37350;68.89;
W 360 x 410 x 990;550;448;71.9;115;15;;;;;;1262;990;518900;18870;24280;20.27;349.2;173400;7739;11960;11.72;319.5;48210;81.53;
W 360 x 410 x 1086    ;569;454;78;125;15;;;;;;1386;1086;595700;20940;27210;20.73;385.8;196200;8645;13380;11.9;345.6;62290;96.08;
W 410 x 140 x 38.8;399;140;6.4;8.8;10;;;;;;49.7;38.8;12620;632.6;727.8;15.93;27.4;403.5;57.65;90.55;2.85;35.67;11.17;0.1532;
W 410 x 140 x 46.1;403;140;7;11.2;10;;;;;;58.8;46.1;15550;771.9;883.6;16.26;30.49;513.6;73.37;114.9;2.95;41.11;19.25;0.1966;
W 410 x 180 x 53;403;177;7.5;10.9;10;;;;;;68;53;18600;922.9;1045;16.54;32.41;1009;114;176.6;3.85;41.01;22.75;0.3872;
W 410 x 180 x 60;407;178;7.7;12.8;10;;;;;;75.8;60;21570;1060;1194;16.87;33.77;1205;135.4;209;3.99;45.02;32.81;0.4674;
W 410 x 180 x 67;410;179;8.8;14.4;10;;;;;;85.8;67;24530;1196;1354;16.91;38.39;1379;154.1;238.6;4.01;49.28;46.9;0.5385;
W 410 x 180 x 75;413;180;9.7;16;10;;;;;;95.2;75;27460;1330;1510;16.98;42.37;1559;173.2;268.7;4.05;53.37;63.79;0.6128;
W 410 x 180 x 85;417;181;10.9;18.2;10;;;;;;108.3;85;31530;1512;1725;17.06;48.05;1803;199.3;310.1;4.08;59.04;93.24;0.7152;
W 460 x 150 x 52;450;152;7.6;10.8;10;;;;;;66.2;52;21200;942;1088;17.89;36.4;634;83.43;131.5;3.09;40.92;21.24;0.3048;
W 460 x 150 x 60;455;153;8;13.3;10;;;;;;75.8;60;25480;1120;1284;18.33;38.85;796.1;104.1;163.1;3.24;46.32;33.58;0.3872;
W 460 x 150 x 68;459;154;9.1;15.4;10;;;;;;87.3;68;29680;1293;1487;18.44;44.31;940.5;122.1;192.1;3.28;51.62;51.07;0.4612;
W 460 x 190 x 61;450;189;8.1;10.8;10;;;;;;76.4;61;25380;1128;1286;18.23;38.59;1217.5;128.8;200.5;3.99;41.42;26.02;0.586;
W 460 x 190 x 67;454;190;8.5;12.7;10;;;;;;85.5;67;29470;1298;1473;18.56;40.91;1454.4;153.1;237.5;4.12;45.62;37.46;0.7068;
W 460 x 190 x 74;457;190;9;14.5;10;;;;;;94.6;74;33260;1456;1650;18.75;43.67;1661;174.8;271;4.19;49.74;52.03;0.8114;
W 460 x 190 x 82;460;191;9.9;16;10;;;;;;104.4;82;37000;1608;1829;18.83;48.06;1862;195;303;4.22;53.63;69.55;0.9157;
W 460 x 190 x 89;463;192;10.5;17.7;10;;;;;;113.9;89;40960;1769;2013;18.96;51.33;2093;218;338.8;4.29;57.66;91.36;1.035;
W 460 x 190 x 97;466;193;11.4;19;10;;;;;;123.5;97;44680;1917;2189;19.02;55.76;2282;237.8;370.4;4.31;61.35;113.9;1.137;
W 460 x 190 x 106;469;194;12.6;20.6;10;;;;;;134.6;106;48790;2081;2385;19.04;61.34;2515;259.2;405.3;4.32;65.49;146.6;1.26;
W 460 x 280 x 113;463;280;10.8;17.3;10;;;;;;144;113;55600;2402;2673;19.65;52.45;6335;452.5;691.3;6.63;57.12;118.8;3.143;
W 460 x 280 x 128;467;282;12.2;19.6;10;;;;;;163.6;128;63690;2728;3049;19.73;59.32;7333;520.1;795.9;6.7;63.11;172.6;3.666;
W 460 x 280 x 144;472;283;13.6;22.1;10;;;;;;184.1;144;72600;3076;3454;19.86;66.42;8358;590.7;905.5;6.74;69.51;245.5;4.224;
W 460 x 280 x 158;476;284;15;23.9;10;;;;;;200.8;158;79620;3346;3774;19.91;73.41;9137;643.5;988.7;6.75;74.51;314.1;4.662;
W 460 x 280 x 177;482;286;16.6;26.9;10;;;;;;226;177;91040;3777;4282;20.07;81.97;10510;734.7;1131;6.82;82.16;445.2;5.431;
W 530 x 210 x 92;533;209;10.2;15.6;13;;;;;;117.6;92;55240;2073;2362;21.67;58.07;2379;227.7;354.8;4.5;56.59;76.96;1.589;
W 530 x 210 x 101;537;210;10.9;17.4;13;;;;;;129.4;101;61760;2300;2623;21.85;62.72;2692;256.4;399.9;4.56;60.95;102.9;1.813;
W 530 x 210 x 109;539;211;11.6;18.8;13;;;;;;138.7;109;66730;2476;2826;21.93;66.47;2951;279.7;436.5;4.61;64.39;127.4;1.991;
W 530 x 210 x 123;544;212;13.1;21.2;13;;;;;;156.9;123;76100;2798;3208;22.02;75.34;3377;318.6;499.2;4.64;70.71;182.3;2.3;
W 530 x 210 x 138;549;214;14.7;23.6;13;;;;;;176.4;138;86160;3139;3617;22.1;84.98;3870;361.7;569.1;4.68;77.16;254;2.66;
W 610 x 230 x 101;603;228;10.5;14.9;13;;;;;;129.8;101;76470;2536;2905;24.27;67.31;2950;258.8;404.4;4.77;55.57;79.88;2.545;
W 610 x 230 x 113;608;228;11.2;17.3;13;;;;;;144.4;113;87570;2881;3290;24.62;71.99;3425;300.5;468.8;4.87;61.01;113.3;2.981;
W 610 x 230 x 125;612;229;11.9;19.6;13;;;;;;159.6;125;98650;3224;3679;24.86;77.28;3932;343.4;535.6;4.96;66.37;156;3.442;
W 610 x 230 x 140;617;230;13.1;22.2;13;;;;;;178.5;140;111990;3630;4150;25.05;85.02;4514;392.5;613.1;5.03;72.71;220;3.982;
W 610 x 325 x 155;611;324;12.7;19;13;;;;;;197.3;155;129000;4222;4728;25.57;81.57;10780;666;1022;7.39;65.93;197.7;9.437;
W 610 x 325 x 174;616;325;14;21.6;13;;;;;;222;174;147200;4778;5362;25.74;90.28;12370;761;1170;7.46;72.43;283.2;10.92;
W 610 x 325 x 195;622;327;15.4;24.4;13;;;;;;249.3;195;167900;5398;6074;25.95;99.83;14240;871;1340;7.56;79.43;400.9;12.7;
W 610 x 325 x 217;628;328;16.5;27.7;13;;;;;;277.6;217;190800;6076;6848;26.21;107.7;16310;995;1531;7.67;87.13;564.6;14.68;
W 610 x 325 x 241;635;329;17.1;31;13;;;;;;303.4;241;214200;6746;7605;26.57;112.8;18430;1120;1721;7.79;94.33;758.6;16.78;
W 610 x 325 x 262;641;327;19;34;13;;;;;;332.7;262;235990;7363;8349;26.63;125.6;19850;1214;1871;7.72;102.2;998.1;18.25;
W 610 x 325 x 285;647;329;20.6;37.1;13;;;;;;363.6;285;260700;8059;9175;26.78;136.7;22060;1341;2071;7.79;110;1295;20.48;
W 610 x 325 x 341;661;333;24.4;43.9;13;;;;;;433.7;341;318300;9630;11070;27.09;163.4;27090;1627;2522;7.9;127.4;2153;25.72;
W 610 x 325 x 415;679;338;29.5;53.1;13;;;;;;529.4;415;399800;11780;13690;27.48;199.9;34300;2030;3160;8.05;150.9;3824;33.47;
W 610 x 325 x 455;689;340;32;57.9;13;;;;;;578.6;455;444520;12903;15093;27.72;218.5;38090;2241;3496;8.11;163;4948;37.77;
W 610 x 325 x 498;699;343;35.1;63;13;;;;;;634.8;498;494700;14150;16670;27.92;241.1;42580;2483;3885;8.19;176.3;6420;42.85;
W 610 x 325 x 551;711;347;38.6;69.1;13;;;;;;702.1;551;557510;15682;18599;28.18;267.2;48400;2790;4377;8.3;192;8525;49.57;
W 690 x 250 x 125;678;253;11.7;16.3;15;;;;;;159.9;125;118480;3495;4009;27.22;84.24;4410;348.6;545.5;5.25;61.87;119.4;4.816;
W 690 x 250 x 140;684;254;12.4;18.9;15;;;;;;178.1;140;136070;3979;4549;27.64;90.07;5174;407.4;636.4;5.39;67.77;168.4;5.709;
W 690 x 250 x 152;688;254;13.1;21.1;15;;;;;;193.7;152;150600;4378;5002;27.88;95.63;5777;454.9;710.3;5.46;72.87;221.4;6.408;
W 690 x 250 x 170;693;256;14.5;23.6;15;;;;;;216.4;170;169930;4904;5618;28.02;106.1;6618;517;809.3;5.53;79.27;306.7;7.393;
W 690 x 250 x 192;702;254;15.5;27.9;15;;;;;;243.8;192;197900;5639;6457;28.49;114.8;7643;601.8;941;5.6;88.87;463.2;8.657;
W 760 x 265 x 147;753;265;13.2;17;17;;;;;;187.5;147;166100;4411;5110;29.76;105.4;5289;399.2;630.8;5.31;67.12;161.5;7.141;
W 760 x 265 x 161;758;266;13.8;19.3;17;;;;;;204.4;161;186060;4909;5666;30.17;111;6070;456.6;719.7;5.45;72.32;211.7;8.259;
W 760 x 265 x 173;762;267;14.4;21.6;17;;;;;;221.3;173;205800;5402;6218;30.49;116.4;6873;514.9;809.9;5.57;77.52;273.6;9.391;
W 760 x 265 x 185;766;267;14.9;23.6;17;;;;;;235.6;185;223000;5821;6691;30.76;121.1;7510;562.5;883.9;5.65;82.02;336.7;10.32;
W 760 x 265 x 196;770;268;15.6;25.4;17;;;;;;250.8;196;240300;6241;7174;30.95;127.3;8175;610.1;958.8;5.71;86.32;408.9;11.29;
W 760 x 265 x 220;779;266;16.5;30;17;;;;;;280.7;220;278200;7143;8198;31.48;136.3;9440;709.9;1113;5.8;96.42;609;13.2;
W 840 x 295 x 176;835;292;14;18.8;18;;;;;;224.2;176;246400;5901;6816;33.15;123.8;7823;535.8;843.6;5.91;72.69;226.9;12.99;
W 840 x 295 x 193;840;292;14.7;21.7;18;;;;;;246.6;193;278400;6630;7627;33.6;130.9;9029;618.5;971.3;6.05;79.19;309.9;15.07;
W 840 x 295 x 210;846;293;15.4;24.4;18;;;;;;268.5;210;310700;7346;8430;34.02;138.1;10260;700.2;1098;6.18;85.29;409;17.26;
W 840 x 295 x 226;851;294;16.1;26.8;18;;;;;;288.7;226;340100;7992;9163;34.32;145.1;11380;774.3;1213;6.28;90.79;517.5;19.28;
W 840 x 295 x 251;859;292;17;31;18;;;;;;319.3;251;386500;8999;10304;34.79;154.7;12900;883.6;1383;6.36;100.1;737.6;22.05;
W 920 x 310 x 201;903;304;15.2;20.1;19;;;;;;256.5;201;325200;7203;8356;35.61;144.9;9442;621.2;982.3;6.07;77.66;298;18.34;
W 920 x 310 x 223;911;304;15.9;23.9;19;;;;;;285.7;223;376800;8273;9540;36.32;153.2;11220;738.5;1163;6.27;85.96;426.8;22.02;
W 920 x 310 x 238;915;305;16.5;25.9;19;;;;;;303.5;238;406400;8883;10229;36.59;159.6;12290;805.6;1267;6.36;90.56;518.8;24.2;
W 920 x 310 x 253;919;306;17.3;27.9;19;;;;;;323.2;253;437500;9520;10963;36.79;167.9;13370;873.6;1375;6.43;95.36;630.9;26.45;
W 920 x 310 x 271;923;307;18.4;30;19;;;;;;346.1;271;471600;10218;11783;36.91;178.8;14520;945.8;1491;6.48;100.7;775;28.84;
W 920 x 310 x 289;927;308;19.4;32;19;;;;;;367.6;289;504500;10884;12566;37.04;188.9;15640;1016;1603;6.52;105.7;929.8;31.21;
W 920 x 310 x 313;932;309;21.1;34.5;19;;;;;;398.4;313;548200;11765;13629;37.1;205.6;17040;1103;1748;6.54;112.4;1171;34.16;
W 920 x 420 x 342;912;418;19.3;32;24;;;;;;436.1;342;624900;13700;15450;37.85;190.1;39010;1867;2882;9.46;111.4;1193;75.41;
W 920 x 420 x 365;916;419;20.3;34.3;24;;;;;;464.4;365;670500;14640;16520;38;200.4;42120;2011;3106;9.52;117;1446;81.73;
W 920 x 420 x 387;921;420;21.3;36.6;24;;;;;;493;387;718300;15600;17630;38.17;210.9;45280;2156;3332;9.58;122.6;1734;88.37;
W 920 x 420 x 417;928;422;22.5;39.9;24;;;;;;532.5;417;787600;16970;19210;38.46;223.9;50070;2373;3668;9.7;130.4;2200;98.54;
W 920 x 420 x 446;933;423;24;42.7;24;;;;;;569.6;446;846800;18150;20600;38.56;239.1;53980;2552;3951;9.73;137.5;2685;106.74;
W 920 x 420 x 488;942;422;25.9;47;24;;;;;;621.3;488;935390;19860;22615;38.8;259.3;59010;2797;4336;9.75;148;3514;117.89;
W 920 x 420 x 534;950;425;28.4;51.1;24;;;;;;680.1;534;1031000;21710;24830;38.94;284.8;65560;3085;4796;9.82;158.7;4542;132.07;
W 920 x 420 x 585;960;427;31;55.9;24;;;;;;745.3;585;1143090;23814;27363;39.16;312;72770;3408;5310;9.88;170.9;5932;148.22;
W 920 x 420 x 653;972;431;34.5;62;24;;;;;;831.9;653;1292000;26590;30730;39.41;348.7;83050;3854;6022;9.99;186.6;8124;171.28;
W 920 x 420 x 784;996;437;40.9;73.9;24;;;;;;997.7;784;1593000;31980;37340;39.95;417.6;103300;4728;7424;10.18;216.8;13730;218.49;
W 920 x 420 x 967;1028;446;50;89.9;24;;;;;;1231;967;2033000;39540;46810;40.64;517.1;133900;6003;9486;10.43;257.9;24930;292.45;
W 1000 x 300 x 222;970;300;16;21.1;30;;;;;;282.8;222;407700;8405;9803;37.97;172.2;9546;636;1020;5.81;93.35;406;21.37;
W 1000 x 300 x 249;980;300;16.5;26;30;;;;;;316.8;249;481100;9818;11350;38.97;180.7;11750;784;1245;6.09;103.6;584.4;26.62;
W 1000 x 300 x 272;990;300;16.5;31;30;;;;;;346.8;272;553800;11190;12820;39.96;184.6;14000;934;1470;6.35;113.6;822.4;32.07;
W 1000 x 300 x 314;1000;300;19.1;35.9;30;;;;;;400.4;314;644200;12880;14850;40.11;213.4;16230;1082;1713;6.37;126;1252;37.54;
W 1000 x 300 x 350;1008;302;21.1;40;30;;;;;;445.1;350;723000;14350;16590;40.3;236;18460;1223;1941;6.44;136.2;1707;43.02;
